,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
6096,,289.68,0.0,0.0,1,Mist,mist,2017-07-28 06:00:00,5387
6097,,289.68,0.0,0.0,1,Haze,haze,2017-07-28 06:00:00,5387
6098,,289.49,0.0,0.0,1,Fog,fog,2017-07-28 07:00:00,6364
6099,,291.41,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 08:00:00,5370
6100,,293.88,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 09:00:00,4834
6101,,295.81,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 10:00:00,4638
6102,,297.68,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 11:00:00,4931
6103,,299.42,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 12:00:00,5399
6104,,299.94,0.0,0.0,1,Clear,sky is clear,2017-07-28 13:00:00,5518
6105,,300.68,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 14:00:00,5597
6106,,301.08,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 15:00:00,5945
6107,,301.02,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 16:00:00,6165
6108,,301.48,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 17:00:00,5775
6109,,301.28,0.0,0.0,40,Clouds,scattered clouds,2017-07-28 18:00:00,4745
6110,,301.15,0.0,0.0,20,Clouds,few clouds,2017-07-28 19:00:00,3706
6111,,300.15,0.0,0.0,5,Clear,sky is clear,2017-07-28 20:00:00,3183
6112,,298.08,0.0,0.0,5,Clear,sky is clear,2017-07-28 21:00:00,3313
6113,,294.89,0.0,0.0,5,Clear,sky is clear,2017-07-28 22:00:00,2869
6114,,292.95,0.0,0.0,1,Clear,sky is clear,2017-07-28 23:00:00,2488
6115,,292.02,0.0,0.0,1,Clear,sky is clear,2017-07-29 00:00:00,1789
6116,,291.22,0.0,0.0,1,Clear,sky is clear,2017-07-29 01:00:00,997
6117,,291.15,0.0,0.0,1,Clear,sky is clear,2017-07-29 02:00:00,797
6118,,289.82,0.0,0.0,1,Clear,sky is clear,2017-07-29 03:00:00,369
6119,,288.87,0.0,0.0,1,Clear,sky is clear,2017-07-29 04:00:00,342
6120,,288.36,0.0,0.0,1,Clear,sky is clear,2017-07-29 05:00:00,612
6121,,288.29,0.0,0.0,1,Mist,mist,2017-07-29 06:00:00,1055
6122,,287.86,0.0,0.0,20,Clouds,few clouds,2017-07-29 07:00:00,1365
6123,,290.81,0.0,0.0,20,Clouds,few clouds,2017-07-29 08:00:00,2373
6124,,293.72,0.0,0.0,1,Clear,sky is clear,2017-07-29 09:00:00,3502
6125,,296.29,0.0,0.0,1,Clear,sky is clear,2017-07-29 10:00:00,4019
6126,,298.48,0.0,0.0,5,Clear,sky is clear,2017-07-29 11:00:00,4518
6127,,299.3,0.0,0.0,1,Clear,sky is clear,2017-07-29 12:00:00,4617
6128,,300.35,0.0,0.0,40,Clouds,scattered clouds,2017-07-29 13:00:00,4473
6129,,300.65,0.0,0.0,40,Clouds,scattered clouds,2017-07-29 14:00:00,4668
6130,,301.15,0.0,0.0,40,Clouds,scattered clouds,2017-07-29 15:00:00,4503
6131,,301.01,0.0,0.0,1,Clear,sky is clear,2017-07-29 16:00:00,4850
6132,,301.08,0.0,0.0,1,Clear,sky is clear,2017-07-29 17:00:00,4517
6133,,301.02,0.0,0.0,20,Clouds,few clouds,2017-07-29 18:00:00,4189
6134,,301.08,0.0,0.0,20,Clouds,few clouds,2017-07-29 19:00:00,3394
6135,,300.37,0.0,0.0,5,Clear,sky is clear,2017-07-29 20:00:00,3125
6136,,297.87,0.0,0.0,20,Clouds,few clouds,2017-07-29 21:00:00,3386
6137,,294.87,0.0,0.0,20,Clouds,few clouds,2017-07-29 22:00:00,3246
6138,,293.08,0.0,0.0,1,Clear,sky is clear,2017-07-29 23:00:00,2484
6139,,291.87,0.0,0.0,1,Clear,sky is clear,2017-07-30 00:00:00,1789
6140,,291.08,0.0,0.0,1,Clear,sky is clear,2017-07-30 01:00:00,997
6141,,290.01,0.0,0.0,1,Clear,sky is clear,2017-07-30 02:00:00,797
6142,,289.58,0.0,0.0,1,Clear,sky is clear,2017-07-30 03:00:00,369
6143,,289.42,0.0,0.0,1,Mist,mist,2017-07-30 04:00:00,342
6144,,288.86,0.0,0.0,1,Mist,mist,2017-07-30 05:00:00,542
6145,,288.82,0.0,0.0,1,Mist,mist,2017-07-30 06:00:00,886
6146,,288.5,0.0,0.0,20,Mist,mist,2017-07-30 07:00:00,1127
6147,,291.22,0.0,0.0,1,Clear,sky is clear,2017-07-30 08:00:00,1911
6148,,294.43,0.0,0.0,40,Clouds,scattered clouds,2017-07-30 09:00:00,2666
6149,,296.81,0.0,0.0,1,Clear,sky is clear,2017-07-30 10:00:00,3287
6150,,298.44,0.0,0.0,1,Clear,sky is clear,2017-07-30 11:00:00,3867
6151,,299.95,0.0,0.0,1,Clear,sky is clear,2017-07-30 12:00:00,4278
6152,,300.44,0.0,0.0,1,Clear,sky is clear,2017-07-30 13:00:00,4673
6153,,301.29,0.0,0.0,1,Clear,sky is clear,2017-07-30 14:00:00,4755
6154,,301.75,0.0,0.0,40,Clouds,scattered clouds,2017-07-30 15:00:00,4883
6155,,301.82,0.0,0.0,75,Clouds,broken clouds,2017-07-30 16:00:00,5031
6156,,301.93,0.0,0.0,75,Clouds,broken clouds,2017-07-30 17:00:00,4910
6157,,301.51,0.0,0.0,75,Clouds,broken clouds,2017-07-30 18:00:00,4771
6158,,301.15,0.0,0.0,75,Clouds,broken clouds,2017-07-30 19:00:00,3914
6159,,300.01,0.0,0.0,75,Clouds,broken clouds,2017-07-30 20:00:00,4177
6160,,297.95,0.0,0.0,75,Clouds,broken clouds,2017-07-30 21:00:00,3170
6161,,295.37,0.0,0.0,75,Clouds,broken clouds,2017-07-30 22:00:00,2274
6162,,294.22,0.0,0.0,1,Haze,haze,2017-07-30 23:00:00,1433
6163,,293.08,0.0,0.0,1,Clear,sky is clear,2017-07-31 00:00:00,796
6164,,292.37,0.0,0.0,1,Clear,sky is clear,2017-07-31 01:00:00,521
6165,,291.65,0.0,0.0,1,Clear,sky is clear,2017-07-31 02:00:00,345
6166,,291.37,0.0,0.0,1,Clear,sky is clear,2017-07-31 03:00:00,372
6167,,291.62,0.0,0.0,1,Mist,mist,2017-07-31 04:00:00,868
6168,,291.15,0.0,0.0,1,Mist,mist,2017-07-31 05:00:00,2839
6169,,291.01,0.0,0.0,1,Clear,sky is clear,2017-07-31 06:00:00,5608
6170,,290.79,0.0,0.0,1,Mist,mist,2017-07-31 07:00:00,6562
6171,,292.74,0.0,0.0,40,Clouds,scattered clouds,2017-07-31 08:00:00,5631
6172,,295.5,0.0,0.0,1,Clear,sky is clear,2017-07-31 09:00:00,4740
6173,,298.3,0.0,0.0,1,Clear,sky is clear,2017-07-31 10:00:00,4287
6174,,299.93,0.0,0.0,40,Clouds,scattered clouds,2017-07-31 11:00:00,4651
6175,,300.87,0.0,0.0,40,Clouds,scattered clouds,2017-07-31 12:00:00,4771
6176,,301.08,0.0,0.0,75,Clouds,broken clouds,2017-07-31 13:00:00,4969
6177,,301.62,0.0,0.0,40,Clouds,scattered clouds,2017-07-31 14:00:00,5007
6178,,302.15,0.0,0.0,75,Clouds,broken clouds,2017-07-31 15:00:00,5466
6179,,302.15,0.0,0.0,75,Clouds,broken clouds,2017-07-31 16:00:00,6304
6180,,301.76,0.0,0.0,75,Clouds,broken clouds,2017-07-31 17:00:00,5816
6181,,301.92,0.0,0.0,75,Clouds,broken clouds,2017-07-31 18:00:00,4233
6182,,301.54,0.0,0.0,40,Clouds,scattered clouds,2017-07-31 19:00:00,3281
6183,,300.15,0.0,0.0,40,Clouds,scattered clouds,2017-07-31 20:00:00,2823
6184,,298.08,0.0,0.0,20,Clouds,few clouds,2017-07-31 21:00:00,2555
6185,,296.69,0.0,0.0,20,Clouds,few clouds,2017-07-31 22:00:00,1821
6186,,294.65,0.0,0.0,1,Clear,sky is clear,2017-07-31 23:00:00,1143
6187,,294.58,0.0,0.0,1,Clear,sky is clear,2017-08-01 00:00:00,700
6188,,293.72,0.0,0.0,1,Clear,sky is clear,2017-08-01 01:00:00,406
6189,,293.29,0.0,0.0,1,Clear,sky is clear,2017-08-01 02:00:00,307
6190,,292.44,0.0,0.0,1,Clear,sky is clear,2017-08-01 03:00:00,385
6191,,291.53,0.0,0.0,1,Clear,sky is clear,2017-08-01 04:00:00,926
6192,,290.99,0.0,0.0,1,Clear,sky is clear,2017-08-01 05:00:00,3015
6193,,291.3,0.0,0.0,1,Clear,sky is clear,2017-08-01 06:00:00,5840
6194,,290.58,0.0,0.0,1,Mist,mist,2017-08-01 07:00:00,6440
6195,,292.53,0.0,0.0,1,Clear,sky is clear,2017-08-01 08:00:00,6052
6196,,294.86,0.0,0.0,75,Clouds,broken clouds,2017-08-01 09:00:00,4913
6197,,296.53,0.0,0.0,75,Clouds,broken clouds,2017-08-01 10:00:00,4436
6198,,298.64,0.0,0.0,40,Clouds,scattered clouds,2017-08-01 11:00:00,4779
6199,,300.07,0.0,0.0,1,Clear,sky is clear,2017-08-01 12:00:00,5132
6200,,301.07,0.0,0.0,75,Clouds,broken clouds,2017-08-01 13:00:00,5034
6201,,301.92,0.0,0.0,75,Clouds,broken clouds,2017-08-01 14:00:00,5018
6202,,302.61,0.0,0.0,40,Clouds,scattered clouds,2017-08-01 15:00:00,5714
6203,,303.29,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-08-01 16:00:00,6651
6204,,303.15,0.0,0.0,20,Clouds,few clouds,2017-08-01 17:00:00,6136
6205,,303.07,0.0,0.0,5,Clear,sky is clear,2017-08-01 18:00:00,4281
6206,,301.9,0.0,0.0,5,Clear,sky is clear,2017-08-01 19:00:00,3374
6207,,300.3,0.0,0.0,5,Clear,sky is clear,2017-08-01 20:00:00,3023
6208,,297.92,0.0,0.0,5,Clear,sky is clear,2017-08-01 21:00:00,2865
6209,,296.09,0.0,0.0,5,Clear,sky is clear,2017-08-01 22:00:00,1972
6210,,294.15,0.0,0.0,1,Clear,sky is clear,2017-08-01 23:00:00,1213
6211,,294.22,0.0,0.0,1,Mist,mist,2017-08-02 00:00:00,708
6212,,294.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 01:00:00,468
6213,,293.58,0.0,0.0,40,Mist,mist,2017-08-02 02:00:00,343
6214,,292.93,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 03:00:00,447
6215,,292.15,0.0,0.0,1,Mist,mist,2017-08-02 04:00:00,945
6216,,291.65,0.0,0.0,1,Mist,mist,2017-08-02 05:00:00,2943
6217,,291.15,0.0,0.0,1,Clear,sky is clear,2017-08-02 06:00:00,5724
6218,,290.79,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 07:00:00,6450
6219,,291.43,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 08:00:00,6029
6220,,293.38,0.0,0.0,1,Clear,sky is clear,2017-08-02 09:00:00,4929
6221,,295.15,0.0,0.0,75,Clouds,broken clouds,2017-08-02 10:00:00,4506
6222,,296.41,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 11:00:00,4673
6223,,297.75,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 12:00:00,4897
6224,,299.01,0.0,0.0,1,Clear,sky is clear,2017-08-02 13:00:00,4878
6225,,299.35,0.0,0.0,1,Clear,sky is clear,2017-08-02 14:00:00,5289
6226,,299.42,0.0,0.0,1,Clear,sky is clear,2017-08-02 15:00:00,5694
6227,,299.93,0.0,0.0,75,Clouds,broken clouds,2017-08-02 16:00:00,6330
6228,,299.94,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 17:00:00,6138
6229,,298.88,0.0,0.0,75,Clouds,broken clouds,2017-08-02 18:00:00,4655
6230,,298.29,0.0,0.0,75,Clouds,broken clouds,2017-08-02 19:00:00,3766
6231,,297.16,0.0,0.0,75,Clouds,broken clouds,2017-08-02 20:00:00,3299
6232,,294.43,0.0,0.0,75,Clouds,broken clouds,2017-08-02 21:00:00,2837
6233,,293.75,0.0,0.0,75,Clouds,broken clouds,2017-08-02 22:00:00,1978
6234,,293.65,0.0,0.0,75,Clouds,broken clouds,2017-08-02 23:00:00,1210
6235,,292.92,0.0,0.0,90,Rain,light rain,2017-08-03 00:00:00,693
6236,,291.93,0.0,0.0,90,Rain,light rain,2017-08-03 01:00:00,394
6237,,291.93,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 01:00:00,394
6238,,291.22,0.0,0.0,75,Rain,light rain,2017-08-03 02:00:00,322
6239,,290.51,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 03:00:00,390
6240,,290.51,0.0,0.0,90,Rain,light rain,2017-08-03 03:00:00,390
6241,,290.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 04:00:00,896
6242,,289.82,0.0,0.0,90,Rain,light rain,2017-08-03 05:00:00,2863
6243,,289.69,0.0,0.0,90,Rain,light rain,2017-08-03 06:00:00,5460
6244,,289.69,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 06:00:00,5460
6245,,289.69,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-08-03 06:00:00,5460
6246,,288.81,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-03 07:00:00,5801
6247,,288.81,0.0,0.0,90,Rain,heavy intensity rain,2017-08-03 07:00:00,5801
6248,,288.81,0.0,0.0,90,Mist,mist,2017-08-03 07:00:00,5801
6249,,288.14,0.0,0.0,90,Rain,heavy intensity rain,2017-08-03 08:00:00,5423
6250,,288.14,0.0,0.0,90,Mist,mist,2017-08-03 08:00:00,5423
6251,,287.81,0.0,0.0,90,Rain,heavy intensity rain,2017-08-03 09:00:00,4839
6252,,287.81,0.0,0.0,90,Mist,mist,2017-08-03 09:00:00,4839
6253,,286.79,0.0,0.0,90,Rain,moderate rain,2017-08-03 10:00:00,4365
6254,,286.79,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 10:00:00,4365
6255,,286.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 11:00:00,4693
6256,,286.08,0.0,0.0,90,Rain,moderate rain,2017-08-03 11:00:00,4693
6257,,286.22,0.0,0.0,90,Rain,moderate rain,2017-08-03 12:00:00,5009
6258,,286.22,0.0,0.0,90,Mist,mist,2017-08-03 12:00:00,5009
6259,,286.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 12:00:00,5009
6260,,285.93,0.0,0.0,90,Rain,light rain,2017-08-03 13:00:00,5104
6261,,285.93,0.0,0.0,90,Mist,mist,2017-08-03 13:00:00,5104
6262,,285.93,0.0,0.0,90,Drizzle,drizzle,2017-08-03 13:00:00,5104
6263,,286.43,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-03 14:00:00,5447
6264,,286.43,0.0,0.0,90,Mist,mist,2017-08-03 14:00:00,5447
6265,,286.43,0.0,0.0,90,Rain,light rain,2017-08-03 14:00:00,5447
6266,,286.28,0.0,0.0,90,Rain,light rain,2017-08-03 15:00:00,5861
6267,,286.28,0.0,0.0,90,Mist,mist,2017-08-03 15:00:00,5861
6268,,286.28,0.0,0.0,90,Drizzle,drizzle,2017-08-03 15:00:00,5861
6269,,286.15,0.0,0.0,90,Mist,mist,2017-08-03 16:00:00,6587
6270,,286.15,0.0,0.0,90,Rain,moderate rain,2017-08-03 16:00:00,6587
6271,,286.15,0.0,0.0,90,Drizzle,drizzle,2017-08-03 16:00:00,6587
6272,,286.35,0.0,0.0,90,Rain,light rain,2017-08-03 17:00:00,6060
6273,,286.35,0.0,0.0,90,Mist,mist,2017-08-03 17:00:00,6060
6274,,286.62,0.0,0.0,90,Clouds,overcast clouds,2017-08-03 18:00:00,4746
6275,,286.75,0.0,0.0,90,Rain,moderate rain,2017-08-03 19:00:00,3430
6276,,286.42,0.0,0.0,90,Rain,light rain,2017-08-03 20:00:00,3123
6277,,286.28,0.0,0.0,90,Rain,light rain,2017-08-03 21:00:00,3816
6278,,285.95,0.0,0.0,75,Rain,light rain,2017-08-03 22:00:00,2423
6279,,285.41,0.0,0.0,75,Rain,light rain,2017-08-03 23:00:00,1642
6280,,285.35,0.0,0.0,90,Rain,light rain,2017-08-04 00:00:00,801
6281,,285.22,0.0,0.0,90,Rain,light rain,2017-08-04 01:00:00,434
6282,,285.22,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-04 02:00:00,333
6283,,285.22,0.0,0.0,90,Rain,light rain,2017-08-04 02:00:00,333
6284,,285.61,0.0,0.0,90,Clouds,overcast clouds,2017-08-04 03:00:00,366
6285,,285.93,0.0,0.0,75,Clouds,broken clouds,2017-08-04 04:00:00,868
6286,,285.61,0.0,0.0,75,Clouds,broken clouds,2017-08-04 05:00:00,2802
6287,,285.41,0.0,0.0,75,Clouds,broken clouds,2017-08-04 06:00:00,5426
6288,,285.61,0.0,0.0,75,Clouds,broken clouds,2017-08-04 07:00:00,6175
6289,,286.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 08:00:00,5350
6290,,287.36,0.0,0.0,90,Clouds,overcast clouds,2017-08-04 09:00:00,4778
6291,,289.86,0.0,0.0,20,Clouds,few clouds,2017-08-04 10:00:00,4517
6292,,291.75,0.0,0.0,1,Clear,sky is clear,2017-08-04 11:00:00,4954
6293,,293.82,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 12:00:00,5189
6294,,295.08,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 13:00:00,5206
6295,,296.36,0.0,0.0,75,Clouds,broken clouds,2017-08-04 14:00:00,5563
6296,,296.95,0.0,0.0,75,Clouds,broken clouds,2017-08-04 15:00:00,5890
6297,,297.58,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 16:00:00,6066
6298,,297.36,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 17:00:00,5292
6299,,297.65,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 18:00:00,4534
6300,,296.72,0.0,0.0,40,Rain,heavy intensity rain,2017-08-04 19:00:00,3808
6301,,295.72,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 20:00:00,3206
6302,,293.02,0.0,0.0,75,Clouds,broken clouds,2017-08-04 21:00:00,3216
6303,,291.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-04 22:00:00,3001
6304,,289.22,0.0,0.0,1,Clear,sky is clear,2017-08-04 23:00:00,2423
6305,,288.51,0.0,0.0,1,Clear,sky is clear,2017-08-05 00:00:00,1472
6306,,287.86,0.0,0.0,1,Clear,sky is clear,2017-08-05 01:00:00,882
6307,,287.29,0.0,0.0,1,Clear,sky is clear,2017-08-05 02:00:00,546
6308,,286.51,0.0,0.0,1,Clear,sky is clear,2017-08-05 03:00:00,414
6309,,285.72,0.0,0.0,1,Clear,sky is clear,2017-08-05 04:00:00,468
6310,,285.01,0.0,0.0,1,Clear,sky is clear,2017-08-05 05:00:00,880
6311,,284.72,0.0,0.0,1,Mist,mist,2017-08-05 06:00:00,1431
6312,,284.68,0.0,0.0,20,Mist,mist,2017-08-05 07:00:00,1940
6313,,286.22,0.0,0.0,1,Clear,sky is clear,2017-08-05 08:00:00,2647
6314,,289.08,0.0,0.0,1,Clear,sky is clear,2017-08-05 09:00:00,3649
6315,,291.5,0.0,0.0,1,Clear,sky is clear,2017-08-05 10:00:00,4049
6316,,293.61,0.0,0.0,75,Clouds,broken clouds,2017-08-05 11:00:00,4143
6317,,294.94,0.0,0.0,75,Clouds,broken clouds,2017-08-05 12:00:00,4535
6318,,296.48,0.0,0.0,75,Clouds,broken clouds,2017-08-05 13:00:00,4378
6319,,297.15,0.0,0.0,1,Clear,sky is clear,2017-08-05 14:00:00,4512
6320,,297.62,0.0,0.0,75,Clouds,broken clouds,2017-08-05 15:00:00,4480
6321,,297.08,0.0,0.0,90,Rain,light rain,2017-08-05 16:00:00,4586
6322,,297.23,0.0,0.0,75,Rain,proximity shower rain,2017-08-05 17:00:00,4555
6323,,295.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-08-05 18:00:00,4065
6324,,295.72,0.0,0.0,75,Rain,proximity shower rain,2017-08-05 18:00:00,4065
6325,,294.87,0.0,0.0,90,Rain,proximity shower rain,2017-08-05 19:00:00,3569
6326,,293.15,0.0,0.0,75,Rain,light rain,2017-08-05 20:00:00,3091
6327,,293.15,0.0,0.0,75,Mist,mist,2017-08-05 20:00:00,3091
6328,,292.08,0.0,0.0,90,Clouds,overcast clouds,2017-08-05 21:00:00,2927
6329,,290.95,0.0,0.0,75,Clouds,broken clouds,2017-08-05 22:00:00,3096
6330,,290.08,0.0,0.0,1,Clear,sky is clear,2017-08-05 23:00:00,3893
6331,,288.79,0.0,0.0,1,Clear,sky is clear,2017-08-06 00:00:00,1885
6332,,288.42,0.0,0.0,40,Mist,mist,2017-08-06 01:00:00,1151
6333,,288.08,0.0,0.0,1,Clear,sky is clear,2017-08-06 02:00:00,731
6334,,288.48,0.0,0.0,1,Clear,sky is clear,2017-08-06 03:00:00,501
6335,,288.55,0.0,0.0,1,Clear,sky is clear,2017-08-06 04:00:00,414
6336,,288.61,0.0,0.0,1,Clear,sky is clear,2017-08-06 05:00:00,652
6337,,288.79,0.0,0.0,1,Rain,light rain,2017-08-06 06:00:00,1055
6338,,288.61,0.0,0.0,90,Clouds,overcast clouds,2017-08-06 07:00:00,1309
6339,,289.15,0.0,0.0,75,Mist,mist,2017-08-06 08:00:00,2002
6340,,290.51,0.0,0.0,40,Clouds,scattered clouds,2017-08-06 09:00:00,2733
6341,,292.28,0.0,0.0,75,Clouds,broken clouds,2017-08-06 10:00:00,3602
6342,,293.95,0.0,0.0,75,Clouds,broken clouds,2017-08-06 11:00:00,4317
6343,,295.15,0.0,0.0,75,Clouds,broken clouds,2017-08-06 12:00:00,4636
6344,,296.29,0.0,0.0,90,Clouds,overcast clouds,2017-08-06 13:00:00,4399
6345,,295.87,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-06 14:00:00,4186
6346,,295.87,0.0,0.0,90,Rain,light rain,2017-08-06 14:00:00,4186
6347,,294.43,0.0,0.0,75,Rain,light rain,2017-08-06 15:00:00,4255
6348,,294.43,0.0,0.0,75,Thunderstorm,thunderstorm with rain,2017-08-06 15:00:00,4255
6349,,294.43,0.0,0.0,75,Drizzle,light intensity drizzle,2017-08-06 15:00:00,4255
6350,,294.56,0.0,0.0,75,Rain,light rain,2017-08-06 16:00:00,3963
6351,,295.01,0.0,0.0,75,Thunderstorm,thunderstorm with light rain,2017-08-06 17:00:00,4073
6352,,293.75,0.0,0.0,90,Rain,light rain,2017-08-06 18:00:00,3999
6353,,292.95,0.0,0.0,90,Rain,light rain,2017-08-06 19:00:00,3727
6354,,292.95,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-06 19:00:00,3727
6355,,292.15,0.0,0.0,90,Rain,light rain,2017-08-06 20:00:00,2872
6356,,292.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-08-06 20:00:00,2872
6357,,290.86,0.0,0.0,90,Rain,light rain,2017-08-06 21:00:00,2665
6358,,290.86,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-06 21:00:00,2665
6359,,289.75,0.0,0.0,75,Rain,light rain,2017-08-06 22:00:00,2802
6360,,289.14,0.0,0.0,90,Clouds,overcast clouds,2017-08-06 23:00:00,1480
6361,,289.08,0.0,0.0,1,Mist,mist,2017-08-07 00:00:00,632
6362,,289.08,0.0,0.0,1,Fog,fog,2017-08-07 00:00:00,632
6363,,288.28,0.0,0.0,1,Mist,mist,2017-08-07 01:00:00,405
6364,,288.28,0.0,0.0,1,Fog,fog,2017-08-07 01:00:00,405
6365,,287.15,0.0,0.0,1,Mist,mist,2017-08-07 02:00:00,292
6366,,287.15,0.0,0.0,1,Fog,fog,2017-08-07 02:00:00,292
6367,,286.88,0.0,0.0,40,Mist,mist,2017-08-07 03:00:00,350
6368,,286.88,0.0,0.0,40,Fog,fog,2017-08-07 03:00:00,350
6369,,286.08,0.0,0.0,1,Mist,mist,2017-08-07 04:00:00,879
6370,,286.08,0.0,0.0,1,Fog,fog,2017-08-07 04:00:00,879
6371,,285.93,0.0,0.0,1,Mist,mist,2017-08-07 05:00:00,2878
6372,,285.93,0.0,0.0,1,Fog,fog,2017-08-07 05:00:00,2878
6373,,285.55,0.0,0.0,1,Mist,mist,2017-08-07 06:00:00,5647
6374,,285.55,0.0,0.0,1,Fog,fog,2017-08-07 06:00:00,5647
6375,,285.48,0.0,0.0,1,Mist,mist,2017-08-07 07:00:00,6357
6376,,285.48,0.0,0.0,1,Fog,fog,2017-08-07 07:00:00,6357
6377,,287.29,0.0,0.0,5,Fog,fog,2017-08-07 08:00:00,6073
6378,,287.29,0.0,0.0,5,Mist,mist,2017-08-07 08:00:00,6073
6379,,289.65,0.0,0.0,90,Fog,fog,2017-08-07 09:00:00,4877
6380,,289.65,0.0,0.0,90,Mist,mist,2017-08-07 09:00:00,4877
6381,,291.54,0.0,0.0,1,Fog,fog,2017-08-07 10:00:00,4350
6382,,294.14,0.0,0.0,5,Haze,haze,2017-08-07 11:00:00,4505
6383,,295.88,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 12:00:00,4857
6384,,297.28,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 13:00:00,4900
6385,,298.21,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 14:00:00,5288
6386,,298.5,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 15:00:00,5814
6387,,298.95,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 16:00:00,6468
6388,,299.15,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 17:00:00,6246
6389,,299.44,0.0,0.0,40,Clouds,scattered clouds,2017-08-07 18:00:00,4747
6390,,298.62,0.0,0.0,20,Clouds,few clouds,2017-08-07 19:00:00,3419
6391,,297.75,0.0,0.0,20,Clouds,few clouds,2017-08-07 20:00:00,2762
6392,,295.3,0.0,0.0,75,Clouds,broken clouds,2017-08-07 21:00:00,2457
6393,,292.08,0.0,0.0,5,Clear,sky is clear,2017-08-07 22:00:00,1798
6394,,290.43,0.0,0.0,1,Clear,sky is clear,2017-08-07 23:00:00,1174
6395,,289.58,0.0,0.0,1,Clear,sky is clear,2017-08-08 00:00:00,665
6396,,289.42,0.0,0.0,1,Clear,sky is clear,2017-08-08 01:00:00,395
6397,,288.72,0.0,0.0,1,Clear,sky is clear,2017-08-08 02:00:00,321
6398,,288.61,0.0,0.0,1,Clear,sky is clear,2017-08-08 03:00:00,366
6399,,287.79,0.0,0.0,1,Clear,sky is clear,2017-08-08 04:00:00,889
6400,,287.55,0.0,0.0,1,Clear,sky is clear,2017-08-08 05:00:00,2983
6401,,287.15,0.0,0.0,1,Mist,mist,2017-08-08 06:00:00,5737
6402,,287.42,0.0,0.0,5,Clear,sky is clear,2017-08-08 07:00:00,6598
6403,,289.57,0.0,0.0,5,Clear,sky is clear,2017-08-08 08:00:00,6113
6404,,291.93,0.0,0.0,1,Clear,sky is clear,2017-08-08 09:00:00,4938
6405,,294.84,0.0,0.0,1,Clear,sky is clear,2017-08-08 10:00:00,4362
6406,,296.92,0.0,0.0,20,Clouds,few clouds,2017-08-08 11:00:00,4730
6407,,298.01,0.0,0.0,1,Clear,sky is clear,2017-08-08 12:00:00,4902
6408,,299.36,0.0,0.0,75,Clouds,broken clouds,2017-08-08 13:00:00,4905
6409,,299.62,0.0,0.0,75,Clouds,broken clouds,2017-08-08 14:00:00,5140
6410,,299.87,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 15:00:00,5927
6411,,300.35,0.0,0.0,40,Clouds,scattered clouds,2017-08-08 16:00:00,6997
