,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
3506,,290.488,0.0,0.0,68,Clouds,broken clouds,2018-05-02 15:00:00,5913
3507,,290.488,0.0,0.0,68,Clouds,broken clouds,2018-05-02 16:00:00,6935
3508,,290.488,0.0,0.0,68,Clouds,broken clouds,2018-05-02 17:00:00,6291
3509,,291.98,0.0,0.0,1,Clear,sky is clear,2018-05-02 18:00:00,4763
3510,,291.49,0.0,0.0,75,Clouds,broken clouds,2018-05-02 19:00:00,3518
3511,,290.9,0.0,0.0,1,Clear,sky is clear,2018-05-02 20:00:00,3114
3512,,290.56,0.0,0.0,1,Clear,sky is clear,2018-05-02 21:00:00,2634
3513,,284.905,0.0,0.0,0,Clear,Sky is Clear,2018-05-02 22:00:00,1721
3514,,284.905,0.0,0.0,0,Clear,Sky is Clear,2018-05-02 23:00:00,1074
3515,,281.69,0.0,0.0,24,Clouds,few clouds,2018-05-03 00:00:00,591
3516,,281.69,0.0,0.0,24,Clouds,few clouds,2018-05-03 01:00:00,373
3517,,283.168,0.0,0.0,0,Clear,Sky is Clear,2018-05-03 02:00:00,259
3518,,284.15,0.0,0.0,40,Clouds,scattered clouds,2018-05-03 03:00:00,345
3519,,284.15,0.0,0.0,40,Clouds,scattered clouds,2018-05-03 04:00:00,937
3520,,281.022,0.0,0.0,48,Clouds,scattered clouds,2018-05-03 05:00:00,3025
3521,,282.099,0.0,0.0,12,Clouds,few clouds,2018-05-03 06:00:00,5893
3522,,282.099,0.0,0.0,12,Clouds,few clouds,2018-05-03 07:00:00,6457
3523,,282.099,0.0,0.0,12,Clouds,few clouds,2018-05-03 08:00:00,6084
3524,,291.796,0.0,0.0,0,Clear,Sky is Clear,2018-05-03 09:00:00,5289
3525,,291.796,0.0,0.0,0,Clear,Sky is Clear,2018-05-03 10:00:00,4763
3526,,292.55,0.0,0.0,20,Clouds,few clouds,2018-05-03 11:00:00,4987
3527,,293.68,0.0,0.0,40,Haze,haze,2018-05-03 12:00:00,5210
3528,,294.35,0.0,0.0,1,Clear,sky is clear,2018-05-03 13:00:00,5332
3529,,295.02,0.0,0.0,1,Clear,sky is clear,2018-05-03 14:00:00,5462
3530,,295.51,0.0,0.0,1,Clear,sky is clear,2018-05-03 15:00:00,6103
3531,,296.15,0.0,0.0,1,Clear,sky is clear,2018-05-03 16:00:00,6977
3532,,295.79,0.0,0.0,40,Clouds,scattered clouds,2018-05-03 17:00:00,6630
3533,,295.35,0.0,0.0,90,Clouds,overcast clouds,2018-05-03 18:00:00,5019
3534,,294.72,0.0,0.0,90,Rain,light rain,2018-05-03 19:00:00,3664
3535,,293.65,0.0,0.0,90,Clouds,overcast clouds,2018-05-03 20:00:00,3325
3536,,292.69,0.0,0.0,1,Clear,sky is clear,2018-05-03 21:00:00,2716
3537,,291.09,0.0,0.0,75,Rain,moderate rain,2018-05-03 22:00:00,1918
3538,,289.73,0.0,0.0,90,Rain,light rain,2018-05-03 23:00:00,1308
3539,,289.73,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-03 23:00:00,1308
3540,,288.76,0.0,0.0,1,Rain,light rain,2018-05-04 00:00:00,655
3541,,288.15,0.0,0.0,75,Drizzle,light intensity drizzle,2018-05-04 01:00:00,393
3542,,287.62,0.0,0.0,40,Clouds,scattered clouds,2018-05-04 02:00:00,338
3543,,287.22,0.0,0.0,1,Clear,sky is clear,2018-05-04 03:00:00,409
3544,,285.82,0.0,0.0,1,Clear,sky is clear,2018-05-04 04:00:00,882
3545,,285.58,0.0,0.0,1,Clear,sky is clear,2018-05-04 05:00:00,2841
3546,,284.79,0.0,0.0,40,Clouds,scattered clouds,2018-05-04 06:00:00,5503
3547,,284.09,0.0,0.0,1,Clear,sky is clear,2018-05-04 07:00:00,6587
3548,,285.46,0.0,0.0,1,Clear,sky is clear,2018-05-04 08:00:00,5771
3549,,288.36,0.0,0.0,1,Clear,sky is clear,2018-05-04 09:00:00,5156
3550,,291.75,0.0,0.0,1,Clear,sky is clear,2018-05-04 10:00:00,4982
3551,,293.68,0.0,0.0,1,Clear,sky is clear,2018-05-04 11:00:00,5275
3552,,295.36,0.0,0.0,1,Clear,sky is clear,2018-05-04 12:00:00,5528
3553,,296.15,0.0,0.0,5,Clear,sky is clear,2018-05-04 13:00:00,5557
3554,,296.65,0.0,0.0,1,Clear,sky is clear,2018-05-04 14:00:00,5869
3555,,297.15,0.0,0.0,5,Clear,sky is clear,2018-05-04 15:00:00,6262
3556,,297.38,0.0,0.0,1,Clear,sky is clear,2018-05-04 16:00:00,6662
3557,,297.95,0.0,0.0,20,Clouds,few clouds,2018-05-04 17:00:00,6014
3558,,297.36,0.0,0.0,20,Clouds,few clouds,2018-05-04 18:00:00,5024
3559,,297.29,0.0,0.0,1,Clear,sky is clear,2018-05-04 19:00:00,4000
3560,,296.37,0.0,0.0,40,Clouds,scattered clouds,2018-05-04 20:00:00,3541
3561,,293.69,0.0,0.0,40,Clouds,scattered clouds,2018-05-04 21:00:00,3323
3562,,291.01,0.0,0.0,40,Clouds,scattered clouds,2018-05-04 22:00:00,2718
3563,,291.01,0.0,0.0,1,Clear,sky is clear,2018-05-04 23:00:00,2103
3564,,291.22,0.0,0.0,1,Clear,sky is clear,2018-05-05 00:00:00,1446
3565,,290.48,0.0,0.0,1,Clear,sky is clear,2018-05-05 01:00:00,691
3566,,289.15,0.0,0.0,1,Clear,sky is clear,2018-05-05 03:00:00,345
3567,,288.54,0.0,0.0,1,Clear,sky is clear,2018-05-05 04:00:00,399
3568,,286.76,0.0,0.0,1,Clear,sky is clear,2018-05-05 05:00:00,687
3569,,284.55,0.0,0.0,1,Clear,sky is clear,2018-05-05 06:00:00,1382
3570,,282.61,0.0,0.0,1,Clear,sky is clear,2018-05-05 07:00:00,2248
3571,,285.84,0.0,0.0,40,Clouds,scattered clouds,2018-05-05 08:00:00,3095
3572,,289.57,0.0,0.0,40,Clouds,scattered clouds,2018-05-05 09:00:00,3848
3573,,291.93,0.0,0.0,1,Clear,sky is clear,2018-05-05 10:00:00,3915
3574,,293.88,0.0,0.0,75,Clouds,broken clouds,2018-05-05 11:00:00,4280
3575,,295.65,0.0,0.0,75,Clouds,broken clouds,2018-05-05 12:00:00,4775
3576,,297.15,0.0,0.0,75,Clouds,broken clouds,2018-05-05 13:00:00,4730
3577,,298.5,0.0,0.0,40,Clouds,scattered clouds,2018-05-05 14:00:00,4394
3578,,299.29,0.0,0.0,1,Clear,sky is clear,2018-05-05 15:00:00,4699
3579,,300.44,0.0,0.0,1,Clear,sky is clear,2018-05-05 16:00:00,4580
3580,,299.82,0.0,0.0,40,Clouds,scattered clouds,2018-05-05 17:00:00,4539
3581,,298.44,0.0,0.0,75,Thunderstorm,thunderstorm,2018-05-05 18:00:00,4156
3582,,298.44,0.0,0.0,75,Rain,light rain,2018-05-05 18:00:00,4156
3583,,294.9,0.0,0.0,40,Thunderstorm,thunderstorm with heavy rain,2018-05-05 19:00:00,3146
3584,,294.9,0.0,0.0,40,Rain,light rain,2018-05-05 19:00:00,3146
3585,,294.9,0.0,0.0,40,Drizzle,light intensity drizzle,2018-05-05 19:00:00,3146
3586,,292.03,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2018-05-05 20:00:00,2767
3587,,292.03,0.0,0.0,40,Rain,heavy intensity rain,2018-05-05 20:00:00,2767
3588,,290.93,0.0,0.0,1,Clear,sky is clear,2018-05-05 21:00:00,2922
3589,,289.16,0.0,0.0,1,Clear,sky is clear,2018-05-05 22:00:00,3145
3590,,287.94,0.0,0.0,1,Clear,sky is clear,2018-05-05 23:00:00,2432
3591,,287.16,0.0,0.0,1,Clear,sky is clear,2018-05-06 00:00:00,1674
3592,,285.83,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-05-06 01:00:00,784
3593,,285.83,0.0,0.0,1,Mist,mist,2018-05-06 01:00:00,784
3594,,285.09,0.0,0.0,1,Clear,sky is clear,2018-05-06 02:00:00,509
3595,,284.82,0.0,0.0,40,Clouds,scattered clouds,2018-05-06 03:00:00,346
3596,,284.3,0.0,0.0,40,Mist,mist,2018-05-06 04:00:00,269
3597,,284.93,0.0,0.0,1,Clear,sky is clear,2018-05-06 05:00:00,459
3598,,284.42,0.0,0.0,1,Clear,sky is clear,2018-05-06 06:00:00,998
3599,,284.09,0.0,0.0,1,Mist,mist,2018-05-06 07:00:00,1332
3600,,285.15,0.0,0.0,75,Mist,mist,2018-05-06 08:00:00,2390
3601,,286.34,0.0,0.0,1,Clear,sky is clear,2018-05-06 09:00:00,3000
3602,,288.54,0.0,0.0,1,Clear,sky is clear,2018-05-06 10:00:00,3568
3603,,290.74,0.0,0.0,40,Clouds,scattered clouds,2018-05-06 11:00:00,3914
3604,,293.86,0.0,0.0,20,Clouds,few clouds,2018-05-06 12:00:00,4053
3605,,294.61,0.0,0.0,1,Clear,sky is clear,2018-05-06 13:00:00,4237
3606,,295.74,0.0,0.0,20,Clouds,few clouds,2018-05-06 14:00:00,4295
3607,,296.38,0.0,0.0,1,Clear,sky is clear,2018-05-06 15:00:00,4332
3608,,297.02,0.0,0.0,75,Clouds,broken clouds,2018-05-06 16:00:00,4181
3609,,297.02,0.0,0.0,1,Clear,sky is clear,2018-05-06 17:00:00,3739
3610,,297.01,0.0,0.0,1,Clear,sky is clear,2018-05-06 18:00:00,3778
3611,,296.55,0.0,0.0,1,Clear,sky is clear,2018-05-06 19:00:00,3041
3612,,296.23,0.0,0.0,1,Clear,sky is clear,2018-05-06 20:00:00,2658
3613,,293.49,0.0,0.0,1,Clear,sky is clear,2018-05-06 21:00:00,2350
3614,,290.94,0.0,0.0,40,Clouds,scattered clouds,2018-05-06 22:00:00,1717
3615,,290.42,0.0,0.0,40,Clouds,scattered clouds,2018-05-06 23:00:00,1248
3616,,289.62,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 00:00:00,597
3617,,289.16,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 01:00:00,353
3618,,288.55,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 02:00:00,244
3619,,288.02,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 03:00:00,326
3620,,287.42,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 04:00:00,875
3621,,287.09,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 05:00:00,2729
3622,,286.95,0.0,0.0,1,Clear,sky is clear,2018-05-07 06:00:00,5780
3623,,287.02,0.0,0.0,20,Clouds,few clouds,2018-05-07 07:00:00,6339
3624,,289.5,0.0,0.0,1,Clear,sky is clear,2018-05-07 08:00:00,5793
3625,,291.72,0.0,0.0,1,Clear,sky is clear,2018-05-07 09:00:00,4932
3626,,294.54,0.0,0.0,5,Clear,sky is clear,2018-05-07 10:00:00,4369
3627,,296.15,0.0,0.0,1,Clear,sky is clear,2018-05-07 11:00:00,4608
3628,,298.45,0.0,0.0,1,Clear,sky is clear,2018-05-07 12:00:00,4792
3629,,299.32,0.0,0.0,1,Clear,sky is clear,2018-05-07 13:00:00,4815
3630,,300.987,0.0,0.0,0,Clear,Sky is Clear,2018-05-07 14:00:00,4969
3631,,302.012,0.0,0.0,8,Clear,sky is clear,2018-05-07 15:00:00,5799
3632,,302.07,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 16:00:00,6663
3633,,301.94,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 17:00:00,6197
3634,,301.89,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 18:00:00,4502
3635,,301.49,0.0,0.0,1,Clear,sky is clear,2018-05-07 19:00:00,3292
3636,,300.73,0.0,0.0,40,Clouds,scattered clouds,2018-05-07 20:00:00,2791
3637,,297.96,0.0,0.0,1,Clear,sky is clear,2018-05-07 21:00:00,2494
3638,,295.37,0.0,0.0,1,Clear,sky is clear,2018-05-07 22:00:00,1591
3639,,295.37,0.0,0.0,1,Clear,sky is clear,2018-05-07 23:00:00,1010
3640,,294.49,0.0,0.0,1,Clear,sky is clear,2018-05-08 00:00:00,585
3641,,293.62,0.0,0.0,1,Clear,sky is clear,2018-05-08 01:00:00,356
3642,,292.35,0.0,0.0,1,Clear,sky is clear,2018-05-08 02:00:00,264
3643,,292.48,0.0,0.0,1,Rain,moderate rain,2018-05-08 03:00:00,331
3644,,292.72,0.0,0.0,1,Clear,sky is clear,2018-05-08 04:00:00,868
3645,,292.51,0.0,0.0,40,Rain,moderate rain,2018-05-08 05:00:00,2849
3646,,291.49,0.0,0.0,40,Rain,moderate rain,2018-05-08 06:00:00,5958
3647,,290.84,0.0,0.0,1,Clear,sky is clear,2018-05-08 07:00:00,6651
3648,,291.28,0.0,0.0,40,Clouds,scattered clouds,2018-05-08 08:00:00,6203
3649,,293.01,0.0,0.0,1,Clear,sky is clear,2018-05-08 09:00:00,5428
3650,,293.86,0.0,0.0,90,Clouds,overcast clouds,2018-05-08 10:00:00,4500
3651,,294.0,0.0,0.0,90,Rain,light rain,2018-05-08 11:00:00,4614
3652,,293.44,0.0,0.0,40,Rain,light rain,2018-05-08 12:00:00,4601
3653,,293.44,0.0,0.0,40,Drizzle,light intensity drizzle,2018-05-08 12:00:00,4601
3654,,291.88,0.0,0.0,90,Rain,light rain,2018-05-08 13:00:00,4583
3655,,291.88,0.0,0.0,90,Drizzle,drizzle,2018-05-08 13:00:00,4583
3656,,291.54,0.0,0.0,75,Rain,moderate rain,2018-05-08 14:00:00,5196
3657,,291.54,0.0,0.0,75,Drizzle,light intensity drizzle,2018-05-08 14:00:00,5196
3658,,291.81,0.0,0.0,90,Rain,light rain,2018-05-08 15:00:00,5855
3659,,292.21,0.0,0.0,90,Rain,light rain,2018-05-08 16:00:00,6578
3660,,292.43,0.0,0.0,90,Rain,heavy intensity rain,2018-05-08 17:00:00,6279
3661,,291.44,0.0,0.0,40,Rain,heavy intensity rain,2018-05-08 18:00:00,4545
3662,,291.44,0.0,0.0,40,Drizzle,light intensity drizzle,2018-05-08 18:00:00,4545
3663,,290.46,0.0,0.0,40,Rain,moderate rain,2018-05-08 19:00:00,3274
3664,,290.46,0.0,0.0,40,Thunderstorm,proximity thunderstorm with rain,2018-05-08 19:00:00,3274
3665,,289.92,0.0,0.0,40,Rain,light rain,2018-05-08 20:00:00,3044
3666,,289.49,0.0,0.0,1,Rain,light rain,2018-05-08 21:00:00,2334
3667,,289.49,0.0,0.0,1,Thunderstorm,proximity thunderstorm with rain,2018-05-08 21:00:00,2334
3668,,289.51,0.0,0.0,40,Rain,light rain,2018-05-08 22:00:00,1513
3669,,289.51,0.0,0.0,40,Thunderstorm,proximity thunderstorm with rain,2018-05-08 22:00:00,1513
3670,,289.3,0.0,0.0,1,Rain,moderate rain,2018-05-08 23:00:00,1027
3671,,289.3,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-08 23:00:00,1027
3672,,289.36,0.0,0.0,90,Rain,moderate rain,2018-05-09 00:00:00,516
3673,,289.36,0.0,0.0,90,Drizzle,drizzle,2018-05-09 00:00:00,516
3674,,289.36,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2018-05-09 00:00:00,516
3675,,288.398,0.0,0.0,80,Rain,light rain,2018-05-09 01:00:00,319
3676,,288.093,0.0,0.0,92,Rain,light rain,2018-05-09 02:00:00,261
3677,,286.85,0.0,0.0,90,Rain,light rain,2018-05-09 03:00:00,340
3678,,286.85,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-09 03:00:00,340
3679,,286.94,0.0,0.0,1,Rain,light rain,2018-05-09 04:00:00,885
3680,,285.82,0.0,0.0,40,Rain,moderate rain,2018-05-09 05:00:00,2881
3681,,285.28,0.0,0.0,40,Drizzle,light intensity drizzle,2018-05-09 06:00:00,6008
3682,,285.08,0.0,0.0,90,Mist,mist,2018-05-09 07:00:00,6523
3683,,285.08,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-09 07:00:00,6523
3684,,285.48,0.0,0.0,40,Mist,mist,2018-05-09 08:00:00,6254
3685,,285.95,0.0,0.0,90,Mist,mist,2018-05-09 09:00:00,5210
3686,,285.95,0.0,0.0,90,Rain,light rain,2018-05-09 09:00:00,5210
3687,,285.95,0.0,0.0,90,Drizzle,drizzle,2018-05-09 09:00:00,5210
3688,,286.49,0.0,0.0,90,Clouds,overcast clouds,2018-05-09 10:00:00,4720
3689,,287.65,0.0,0.0,90,Rain,light rain,2018-05-09 11:00:00,4693
3690,,287.65,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-09 11:00:00,4693
3691,,288.35,0.0,0.0,90,Rain,moderate rain,2018-05-09 12:00:00,4840
3692,,288.69,0.0,0.0,40,Rain,light rain,2018-05-09 13:00:00,4933
3693,,288.69,0.0,0.0,40,Drizzle,light intensity drizzle,2018-05-09 13:00:00,4933
3694,,288.94,0.0,0.0,1,Rain,moderate rain,2018-05-09 14:00:00,5109
3695,,288.94,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-09 14:00:00,5109
3696,,288.75,0.0,0.0,90,Rain,light rain,2018-05-09 15:00:00,6159
3697,,288.82,0.0,0.0,90,Rain,heavy intensity rain,2018-05-09 16:00:00,6844
3698,,288.82,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-09 16:00:00,6844
3699,,289.08,0.0,0.0,90,Clouds,overcast clouds,2018-05-09 17:00:00,6436
3700,,289.69,0.0,0.0,75,Mist,mist,2018-05-09 18:00:00,4768
3701,,290.15,0.0,0.0,75,Clouds,broken clouds,2018-05-09 19:00:00,3511
3702,,290.55,0.0,0.0,75,Clouds,broken clouds,2018-05-09 20:00:00,3287
3703,,289.29,0.0,0.0,40,Clouds,scattered clouds,2018-05-09 21:00:00,2734
3704,,287.62,0.0,0.0,1,Clear,sky is clear,2018-05-09 22:00:00,1736
3705,,286.35,0.0,0.0,1,Clear,sky is clear,2018-05-09 23:00:00,1466
3706,,285.64,0.0,0.0,20,Clouds,few clouds,2018-05-10 00:00:00,633
3707,,285.813,0.0,0.0,0,Clear,Sky is Clear,2018-05-10 01:00:00,364
3708,,284.05,0.0,0.0,75,Clouds,broken clouds,2018-05-10 02:00:00,270
3709,,284.65,0.0,0.0,75,Clouds,broken clouds,2018-05-10 03:00:00,374
3710,,284.22,0.0,0.0,75,Clouds,broken clouds,2018-05-10 04:00:00,928
3711,,282.95,0.0,0.0,75,Clouds,broken clouds,2018-05-10 05:00:00,2881
3712,,281.29,0.0,0.0,20,Clouds,few clouds,2018-05-10 06:00:00,5840
3713,,280.02,0.0,0.0,1,Clear,sky is clear,2018-05-10 07:00:00,6197
3714,,279.88,0.0,0.0,1,Clear,sky is clear,2018-05-10 08:00:00,5690
3715,,280.65,0.0,0.0,1,Clear,sky is clear,2018-05-10 09:00:00,5568
3716,,282.02,0.0,0.0,1,Clear,sky is clear,2018-05-10 10:00:00,4691
3717,,283.58,0.0,0.0,1,Clear,sky is clear,2018-05-10 11:00:00,5120
3718,,284.48,0.0,0.0,1,Clear,sky is clear,2018-05-10 12:00:00,5268
3719,,285.86,0.0,0.0,1,Clear,sky is clear,2018-05-10 13:00:00,5140
3720,,286.68,0.0,0.0,75,Clouds,broken clouds,2018-05-10 14:00:00,5599
3721,,287.29,0.0,0.0,75,Clouds,broken clouds,2018-05-10 15:00:00,6364
3722,,287.93,0.0,0.0,75,Clouds,broken clouds,2018-05-10 16:00:00,7074
3723,,287.37,0.0,0.0,1,Clear,sky is clear,2018-05-10 17:00:00,6722
3724,,287.65,0.0,0.0,75,Clouds,broken clouds,2018-05-10 18:00:00,5110
3725,,287.15,0.0,0.0,1,Clear,sky is clear,2018-05-10 19:00:00,3824
3726,,286.72,0.0,0.0,90,Clouds,overcast clouds,2018-05-10 20:00:00,3310
3727,,285.94,0.0,0.0,90,Clouds,overcast clouds,2018-05-10 21:00:00,2906
3728,,285.15,0.0,0.0,90,Rain,light rain,2018-05-10 22:00:00,2014
3729,,284.62,0.0,0.0,1,Clear,sky is clear,2018-05-10 23:00:00,1287
3730,,284.15,0.0,0.0,1,Rain,light rain,2018-05-11 00:00:00,660
3731,,283.15,0.0,0.0,1,Clear,sky is clear,2018-05-11 01:00:00,379
3732,,283.09,0.0,0.0,1,Clear,sky is clear,2018-05-11 02:00:00,302
3733,,282.69,0.0,0.0,1,Clear,sky is clear,2018-05-11 03:00:00,342
3734,,282.37,0.0,0.0,1,Clear,sky is clear,2018-05-11 04:00:00,814
3735,,281.55,0.0,0.0,1,Clear,sky is clear,2018-05-11 05:00:00,2640
3736,,281.22,0.0,0.0,1,Rain,light rain,2018-05-11 06:00:00,5561
3737,,281.01,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-11 07:00:00,6472
3738,,281.01,0.0,0.0,1,Rain,moderate rain,2018-05-11 07:00:00,6472
3739,,281.02,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-11 08:00:00,5594
3740,,281.53,0.0,0.0,90,Clouds,overcast clouds,2018-05-11 09:00:00,5189
3741,,282.08,0.0,0.0,90,Rain,light rain,2018-05-11 10:00:00,4978
3742,,282.35,0.0,0.0,90,Clouds,overcast clouds,2018-05-11 11:00:00,5292
3743,,283.22,0.0,0.0,90,Clouds,overcast clouds,2018-05-11 12:00:00,5530
3744,,283.35,0.0,0.0,90,Clouds,overcast clouds,2018-05-11 13:00:00,5323
3745,,283.48,0.0,0.0,90,Mist,mist,2018-05-11 14:00:00,5648
3746,,283.29,0.0,0.0,90,Mist,mist,2018-05-11 15:00:00,6354
3747,,283.09,0.0,0.0,90,Mist,mist,2018-05-11 16:00:00,6858
3748,,283.44,0.0,0.0,90,Clouds,overcast clouds,2018-05-11 17:00:00,5773
3749,,283.94,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-11 18:00:00,5138
3750,,283.94,0.0,0.0,90,Mist,mist,2018-05-11 18:00:00,5138
3751,,284.08,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-11 19:00:00,3863
3752,,284.08,0.0,0.0,90,Rain,moderate rain,2018-05-11 19:00:00,3863
3753,,283.94,0.0,0.0,90,Rain,light rain,2018-05-11 20:00:00,3108
3754,,283.94,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-11 20:00:00,3108
3755,,284.0,0.0,0.0,90,Rain,light rain,2018-05-11 21:00:00,3134
3756,,283.86,0.0,0.0,90,Clouds,overcast clouds,2018-05-11 22:00:00,2436
3757,,283.35,0.0,0.0,90,Clouds,overcast clouds,2018-05-11 23:00:00,1740
3758,,283.15,0.0,0.0,90,Clouds,overcast clouds,2018-05-12 00:00:00,1107
3759,,283.08,0.0,0.0,90,Clouds,overcast clouds,2018-05-12 01:00:00,642
3760,,282.15,0.0,0.0,1,Clear,sky is clear,2018-05-12 02:00:00,427
3761,,281.3,0.0,0.0,1,Clear,sky is clear,2018-05-12 03:00:00,482
3762,,280.16,0.0,0.0,1,Clear,sky is clear,2018-05-12 04:00:00,440
3763,,280.08,0.0,0.0,1,Clear,sky is clear,2018-05-12 05:00:00,809
3764,,279.94,0.0,0.0,1,Clear,sky is clear,2018-05-12 06:00:00,1428
3765,,279.58,0.0,0.0,90,Clouds,overcast clouds,2018-05-12 07:00:00,2113
3766,,280.99,0.0,0.0,75,Clouds,broken clouds,2018-05-12 08:00:00,3110
3767,,282.4,0.0,0.0,75,Clouds,broken clouds,2018-05-12 09:00:00,3792
3768,,284.79,0.0,0.0,75,Clouds,broken clouds,2018-05-12 10:00:00,4455
3769,,286.23,0.0,0.0,1,Clear,sky is clear,2018-05-12 11:00:00,4818
3770,,287.72,0.0,0.0,90,Clouds,overcast clouds,2018-05-12 12:00:00,5167
3771,,288.5,0.0,0.0,90,Clouds,overcast clouds,2018-05-12 13:00:00,4769
3772,,289.07,0.0,0.0,90,Clouds,overcast clouds,2018-05-12 14:00:00,4631
3773,,289.23,0.0,0.0,1,Rain,moderate rain,2018-05-12 15:00:00,4283
3774,,288.93,0.0,0.0,90,Rain,light rain,2018-05-12 16:00:00,4148
3775,,288.93,0.0,0.0,90,Drizzle,light intensity drizzle,2018-05-12 16:00:00,4148
3776,,289.07,0.0,0.0,1,Rain,light rain,2018-05-12 17:00:00,3972
3777,,289.07,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-12 17:00:00,3972
3778,,288.65,0.0,0.0,40,Rain,light rain,2018-05-12 18:00:00,3736
3779,,287.87,0.0,0.0,40,Rain,light rain,2018-05-12 19:00:00,3060
3780,,286.46,0.0,0.0,40,Rain,light rain,2018-05-12 20:00:00,2718
3781,,285.77,0.0,0.0,40,Clouds,scattered clouds,2018-05-12 21:00:00,2727
3782,,285.23,0.0,0.0,75,Clouds,broken clouds,2018-05-12 22:00:00,2527
3783,,283.8,0.0,0.0,40,Clouds,scattered clouds,2018-05-12 23:00:00,2033
3784,,282.23,0.0,0.0,1,Clear,sky is clear,2018-05-13 00:00:00,1191
3785,,280.4,0.0,0.0,1,Clear,sky is clear,2018-05-13 01:00:00,756
3786,,279.69,0.0,0.0,1,Clear,sky is clear,2018-05-13 02:00:00,622
3787,,279.15,0.0,0.0,1,Clear,sky is clear,2018-05-13 03:00:00,353
3788,,278.77,0.0,0.0,1,Clear,sky is clear,2018-05-13 04:00:00,342
3789,,277.85,0.0,0.0,1,Clear,sky is clear,2018-05-13 05:00:00,460
3790,,277.69,0.0,0.0,1,Clear,sky is clear,2018-05-13 06:00:00,868
3791,,278.51,0.0,0.0,1,Mist,mist,2018-05-13 07:00:00,1304
3792,,281.61,0.0,0.0,1,Clear,sky is clear,2018-05-13 08:00:00,1965
3793,,284.29,0.0,0.0,75,Clouds,broken clouds,2018-05-13 09:00:00,3117
3794,,285.79,0.0,0.0,75,Clouds,broken clouds,2018-05-13 10:00:00,3725
3795,,287.69,0.0,0.0,75,Clouds,broken clouds,2018-05-13 11:00:00,3983
3796,,289.38,0.0,0.0,75,Clouds,broken clouds,2018-05-13 12:00:00,4088
3797,,290.53,0.0,0.0,75,Clouds,broken clouds,2018-05-13 13:00:00,4184
3798,,291.79,0.0,0.0,40,Clouds,scattered clouds,2018-05-13 14:00:00,4091
3799,,293.3,0.0,0.0,75,Clouds,broken clouds,2018-05-13 15:00:00,4072
3800,,294.08,0.0,0.0,1,Clear,sky is clear,2018-05-13 16:00:00,4169
3801,,294.51,0.0,0.0,40,Clouds,scattered clouds,2018-05-13 17:00:00,3827
3802,,294.93,0.0,0.0,40,Clouds,scattered clouds,2018-05-13 18:00:00,3555
3803,,295.32,0.0,0.0,40,Clouds,scattered clouds,2018-05-13 19:00:00,3256
3804,,294.31,0.0,0.0,1,Clear,sky is clear,2018-05-13 20:00:00,3049
3805,,292.3,0.0,0.0,1,Clear,sky is clear,2018-05-13 21:00:00,2586
3806,,290.69,0.0,0.0,5,Clear,sky is clear,2018-05-13 22:00:00,1759
3807,,289.92,0.0,0.0,1,Clear,sky is clear,2018-05-13 23:00:00,1077
3808,,289.15,0.0,0.0,1,Clear,sky is clear,2018-05-14 00:00:00,598
3809,,288.58,0.0,0.0,1,Clear,sky is clear,2018-05-14 01:00:00,366
3810,,287.8,0.0,0.0,1,Clear,sky is clear,2018-05-14 02:00:00,243
3811,,287.37,0.0,0.0,1,Mist,mist,2018-05-14 03:00:00,308
3812,,287.08,0.0,0.0,1,Fog,fog,2018-05-14 04:00:00,875
3813,,285.82,0.0,0.0,1,Mist,mist,2018-05-14 05:00:00,2816
3814,,285.15,0.0,0.0,1,Mist,mist,2018-05-14 06:00:00,5792
3815,,285.15,0.0,0.0,1,Haze,haze,2018-05-14 06:00:00,5792
3816,,285.38,0.0,0.0,1,Mist,mist,2018-05-14 07:00:00,6559
3817,,287.15,0.0,0.0,40,Mist,mist,2018-05-14 08:00:00,5870
3818,,288.79,0.0,0.0,90,Clouds,overcast clouds,2018-05-14 09:00:00,5052
